Date,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmph,Season,Cloud_Cover,Rain_Probability_%,Rain_Probability_Smoothed,Atmospheric_Pressure_hPa,UV_Index
2018-03-13,38.67420211494261,20.71884547593484,0.0,16.9839702719869,Summer,Partly Cloudy,0.0,8.215495318478816,994.6423272721222,9.227866940288692
2018-03-14,34.298118781924266,31.81666521138021,0.0,10.457503749085742,Summer,Clear,0.0,8.215495318478816,1003.6992032117041,12.0
2018-03-15,42.33900840989487,27.20381282822526,0.0,11.905907689778273,Summer,Partly Cloudy,0.0,7.484921606028549,1004.0047357472095,9.801329285131601
2018-03-16,41.54990329647916,24.316420549936865,0.0,19.343357137285004,Summer,Clear,0.0,6.580695380488356,991.570521242269,11.326909211665647
2018-03-17,30.775225817529115,30.62709263136296,0.0,18.1095268241516,Summer,Cloudy,38.90377159519089,6.580695380488356,993.5304760880189,4.837970823822065
2018-03-18,40.89137000583992,39.517041589250695,0.0,17.74450522451793,Summer,Partly Cloudy,0.0,6.580695380488356,996.990420394187,11.875486018356156
2018-03-19,41.92779292153055,25.41664502524149,0.0,16.584571310584543,Summer,Clear,0.0,5.9409509552418225,993.1741657813591,12.0
2018-03-20,30.380261151231863,39.2529682935585,0.0,22.539701807683088,Summer,Cloudy,7.292798871714137,5.9409509552418225,988.1271162878805,3.1587476830708967
2018-03-21,36.13429416621405,23.46588640141692,0.0,12.34655564006629,Summer,Clear,0.0,5.9409509552418225,996.9435871430378,11.840191742262643
2018-03-22,38.23839997059181,34.29191845400125,0.0,19.90296065076597,Summer,Clear,0.0,5.9409509552418225,989.1102694008711,12.0
2018-03-23,44.32297920994791,34.75793833391537,0.0,18.31531078767101,Summer,Cloudy,26.67981524198193,7.516370095568247,993.2002088425091,7.136788731720293
2018-03-24,36.29400093641685,24.95461979002315,0.0,15.339590179768924,Summer,Cloudy,12.805700255759335,7.163297667206604,994.7040618599691,7.549277921634188
2018-03-25,30.215902329446337,22.321452810138325,0.0,10.690039630326291,Summer,Clear,0.0,6.92856311378837,1002.1291910899414,9.732534851430783
2018-03-26,42.83190876016511,34.07315718760047,0.0,17.11260743630988,Summer,Clear,0.0,8.025162219993268,994.91598871787,12.0
2018-03-27,37.37423812675249,29.469435415611315,0.0,12.598028048650228,Summer,Partly Cloudy,0.0,7.954376530440988,995.5605056374352,9.201683951710468
2018-03-28,35.9775710159606,32.317001961044326,0.0,19.526404763014657,Summer,Clear,0.0,9.196159243995583,1001.1343827018075,11.464003922169109
2018-03-29,35.61918921939707,32.51719831428473,0.0,17.547043878701317,Summer,Overcast,36.25312628710439,9.196159243995583,1001.5899823330617,3.6668600810686396
2018-03-30,39.88040447428418,23.258688541628597,0.0,11.058531211006448,Summer,Cloudy,13.564661978231667,10.199075232184253,991.725877876366,6.171438523202149
2018-03-31,30.39766965812433,31.715511625469265,0.0,24.103453621374364,Summer,Partly Cloudy,0.0,10.199075232184253,987.9124660108416,5.469905471665233
2018-04-01,35.82254889309783,32.86576436884707,0.0,16.873793357372747,Summer,Partly Cloudy,0.0,10.764161227647959,1002.4546710918255,8.590387371015169
2018-04-02,44.12197213164788,27.722052756015486,0.0,24.41785845735871,Summer,Overcast,22.97087428730765,9.467368841141596,984.4230110608903,3.395434677034819
2018-04-03,32.93686702183945,21.38722601750331,0.0,11.5116700206614,Summer,Clear,0.0,10.88962791920377,1005.8012411926737,12.0
2018-04-04,31.416644411338925,33.66013546832714,0.0,11.067829726903437,Summer,Partly Cloudy,0.0,11.296655495481593,997.0508063075006,7.24855160612072
2018-04-05,42.67312966454182,20.46543871471652,0.0,22.217027238834035,Summer,Clear,0.0,12.00162396880601,990.564363042789,10.703405609332155
2018-04-06,31.772472414324845,33.934743307283014,0.0,19.43414270169826,Summer,Overcast,47.26257420979272,12.00162396880601,1003.4720149438343,4.04582338141144
2018-04-07,41.02606565705828,36.06961860769697,0.0,14.230518588569598,Summer,Clear,0.0,12.061477035991397,990.5967202900188,12.0
2018-04-08,41.25922127461288,36.13669478534528,0.0,24.8575771300101,Summer,Partly Cloudy,0.0,11.518274387922617,985.3632448910171,8.04605230490698
2018-04-09,35.580271286891744,35.528259214839935,0.0,15.112053103795269,Summer,Overcast,32.89797318614692,11.091417712730639,998.8031857243158,1.6730696854250073
2018-04-10,42.87619127764518,28.57988054750037,0.0,21.26306601687246,Summer,Cloudy,0.0,11.091417712730639,997.9723625055618,8.627022893001156
2018-04-11,31.54685803253899,38.05105813359133,0.0,17.578785586717856,Summer,Cloudy,37.25348140663778,11.091417712730639,1002.871401888918,3.645223731558694
2018-04-12,34.80074401545917,37.91046456992401,0.0,15.838025181012448,Summer,Clear,0.0,11.091417712730639,1004.5019880600286,9.993067224126175
2018-04-13,43.58072964628896,21.82573353572267,0.0,14.789704563856224,Summer,Overcast,30.08747964566019,12.577426660259285,990.6755026529544,5.044885890466693
2018-04-14,44.25910720406334,31.46875776246572,0.0,19.47755818254699,Summer,Partly Cloudy,0.0,12.982103978793985,993.7371747768763,7.404559294953522
2018-04-15,34.398161575470965,26.57329090739832,0.0,20.087776841155577,Summer,Cloudy,16.952579863911197,14.517533315737058,995.8492533994746,5.035077536766765
2018-04-16,41.873685655887726,35.79236285589108,0.0,11.368091545730357,Summer,Partly Cloudy,0.0,14.517533315737058,991.0728384218861,9.081583034173205
2018-04-17,30.863381400249665,30.990577646474712,0.0,16.622957520600657,Summer,Overcast,42.66777234186519,15.465351596091102,1001.0892985939716,1.9316659003241998
2018-04-18,35.26372518828118,22.34134032855212,0.0,12.144875230792538,Summer,Cloudy,12.210827288334707,14.69965578651418,1006.513217415386,5.499018021286323
2018-04-19,39.27327094974392,22.022453522455805,0.0,11.261602091724962,Summer,Cloudy,28.441853071446637,15.194224417890677,994.1463693171429,5.537602062238424
2018-04-20,31.091445095462905,36.437201185807126,0.0,20.593633407347443,Summer,Clear,0.0,15.393038538949353,994.9853985076862,11.788514544356737
2018-04-21,31.27256571127788,39.73279157002351,0.0,15.614061936341804,Summer,Partly Cloudy,1.795592015561569,16.181754875712397,1002.2370021042049,9.534573189941185
2018-04-22,42.19199350886254,38.94497154767717,0.0,24.790015957343066,Summer,Cloudy,10.38373579991856,15.551352220206205,997.0010085425845,5.9126083541852825
2018-04-23,35.64389378296374,21.670014333973377,0.0,21.65720373891155,Summer,Partly Cloudy,0.0,15.68476840196303,1000.7824993943827,8.111335180022596
2018-04-24,36.36333013870465,38.12708770189472,0.0,11.66796223459227,Summer,Partly Cloudy,0.0,15.68476840196303,993.1228845188652,8.34576621985932
2018-04-25,30.170304671511285,29.373212839882527,0.0,10.84454913522756,Summer,Clear,0.0,14.588169295758133,1005.9829646610417,12.0
2018-04-26,31.762893701656573,32.98420604232128,0.0,21.19067318898135,Summer,Partly Cloudy,0.0,14.588169295758133,988.963802194619,7.033452011322293
2018-04-27,44.43258822711813,27.49741159047408,0.0,14.28568129422791,Summer,Overcast,44.58026842585937,13.34638658220354,995.3059197979734,1.9962510318742641
2018-04-28,33.35393757779179,39.26445078881223,0.0,10.182317120347244,Summer,Overcast,48.393445843145365,13.34638658220354,996.2963510561758,1.7602340245566825
2018-04-29,30.647398679258643,37.82286227396142,0.0,17.915516636294498,Summer,Overcast,59.627542086523896,13.680467032024346,998.4473124524196,2.4346048099161486
2018-04-30,31.106948471030982,31.07708568802641,0.0,24.539538034286487,Summer,Partly Cloudy,0.0,14.583848022144856,996.5229497345556,6.328503439123509
2018-05-01,39.44097957202894,33.914973779692346,0.0,16.818115971516598,Summer,Cloudy,28.43454841062132,14.01876202668115,1001.600518178571,7.412074068774158
2018-05-02,38.7647146788465,38.02316020981978,0.0,10.681695705121868,Summer,Clear,0.0,14.540312927169111,992.09584823267,10.394809616383702
2018-05-03,44.25617226114838,37.80527567781833,0.0,16.834851291785693,Summer,Cloudy,14.837058941294924,13.772344079745343,999.0694521695532,7.009379809088311
2018-05-04,34.16071774471699,23.762423194475225,0.0,16.95547607409973,Summer,Partly Cloudy,5.964423631760267,14.394913346780402,1000.2626613767668,9.623052378879827
2018-05-05,38.75484167776308,21.554692739299696,0.0,24.615922114992497,Summer,Overcast,23.661490102891303,13.44685157773218,987.6609584485158,1.9217372763760778
2018-05-06,40.47242571029618,30.72192732688241,0.0,14.642914244294916,Summer,Cloudy,28.35049454460696,14.273446352558762,992.3624076982574,6.457684878146358
2018-05-07,40.27096758830819,23.252338786897827,0.0,23.66390776740764,Summer,Cloudy,4.002485452704775,14.213593285373378,991.0410892260992,8.175532641762334
2018-05-08,44.246998699378864,34.5143901677672,0.0,19.201227939036848,Summer,Partly Cloudy,0.0,13.867468758709427,997.339013879835,7.508878487963305
2018-05-09,43.9909272503102,37.32127779000817,0.0,10.67828005159284,Summer,Clear,0.0,14.313997185076724,992.0601405225847,12.0
2018-05-10,35.64695050317074,36.21106661563665,0.0,24.809141939724167,Summer,Clear,0.0,15.249015103577003,994.2015973768789,10.244894621923713
2018-05-11,38.911960730282026,27.61781713262043,0.0,24.54871596721905,Summer,Cloudy,0.0,15.249015103577003,990.5170374840221,6.9878041933109785
2018-05-12,42.57493057066706,29.373863195899403,0.0,16.222292535064977,Summer,Clear,0.0,15.249015103577003,990.3581232384781,11.060686114342149
2018-05-13,30.845632449763908,37.29444752510106,0.0,22.193515136951163,Summer,Overcast,40.1098931402843,13.763006156048357,1002.1578005071553,3.80587158379328
2018-05-14,44.94955255610858,31.10863411205255,0.0,21.534811227707657,Summer,Overcast,27.101429703615334,13.325645904974936,992.107083363766,4.258564050944746
2018-05-15,42.74471086016117,24.94696203486395,0.0,16.758162029651402,Summer,Clear,0.0,11.338061168757472,1002.2481647802596,10.531677209581254
2018-05-16,44.31076540888083,32.1234926890176,0.0,13.42964208255194,Summer,Cloudy,15.646527014638847,11.338061168757472,995.7758872614633,7.724863450021699
2018-05-17,39.27192360686844,27.163254360656808,0.0,11.703363882994434,Summer,Cloudy,19.62870691915211,10.390242888403428,998.141609687956,6.856776377994568
2018-05-18,37.8046155135569,35.44636783471279,0.0,17.8024525166799,Summer,Overcast,30.88790529938654,10.390242888403428,994.9597713996008,0.11863881612478622
2018-05-19,38.278602581617285,31.218759430707728,0.0,23.14980403987517,Summer,Partly Cloudy,0.0,10.53071725931732,998.4173645880943,7.0654325586043605
2018-05-20,32.01022842675961,20.57565352626678,0.0,21.327058835104285,Summer,Cloudy,24.79784324479749,11.419368031295736,1000.7831915605078,4.539658980361434
2018-05-21,40.56119652148836,24.25928323017821,0.0,12.045572133801546,Summer,Clear,0.0,11.078112614416288,1002.4089768982226,12.0
2018-05-22,35.25881338209896,31.79835373709266,0.0,15.883660676495984,Summer,Partly Cloudy,0.0,10.359473933913003,1000.60435146988,9.319456302735308
2018-05-23,43.562380417406224,26.965109340466007,0.0,17.709842337397163,Summer,Cloudy,13.395852791018948,10.952893328995975,999.8081864071706,4.6502328157588995
2018-05-24,35.94814173481905,32.44173400455747,0.0,22.93545563120118,Summer,Overcast,28.050537555008376,11.914144471064212,986.8770907682878,1.6371866417621828
2018-05-25,32.206102213935566,38.53175250322989,0.0,17.38174439619307,Summer,Clear,0.0,11.914144471064212,992.1049339768294,9.29137791387815
2018-05-26,36.88703634357392,39.60065150570954,0.0,17.389271409893045,Summer,Partly Cloudy,0.0,11.914144471064212,998.6041974058404,9.275889768982488
2018-05-27,39.50101281475089,24.802912375563864,0.0,11.13794992162996,Summer,Clear,0.0,11.914144471064212,1004.0349358565584,11.195053468934027
2018-05-28,31.920687584366583,23.03805387024589,0.0,12.082407589741152,Summer,Cloudy,35.27263831094268,12.660564764074927,1000.4749990721513,4.87394143769318
2018-05-29,32.728201265987174,26.913345666477262,0.0,23.45182614859018,Summer,Partly Cloudy,0.0,11.323568326065448,987.509232648017,6.42921915570573
2018-05-30,40.013366077815405,23.4463974240326,0.0,12.884335282130062,Summer,Clear,0.0,10.420187335944938,1002.3923184127656,11.407403107424445
2018-05-31,32.534025946082465,25.57180678063917,0.0,12.655157264151203,Summer,Clear,0.0,10.420187335944938,1001.3556441248,12.0
2018-06-01,31.809538066509013,29.215575360654515,0.0,13.095005776086888,Summer,Partly Cloudy,0.0,9.898636435456977,1004.0880313094033,8.187250746510653
2018-06-02,37.55125906282285,33.80789657258731,0.0,10.589682097616484,Summer,Cloudy,19.05129006871165,9.244346204818575,1001.6190990246054,9.081577953273154
2018-06-03,39.418505842363615,21.63518063897744,0.0,23.103679361601657,Summer,Overcast,32.623946791112814,10.165112245413837,988.5237837814824,1.8338117106449214
2018-06-04,30.916169397822955,25.53755296294408,0.0,22.09301919689592,Summer,Cloudy,13.423827596507817,11.74891611566735,989.2621804837703,6.6809556681867415
2018-06-05,32.76781529034566,24.186986466734204,0.0,15.55708154187073,Summer,Partly Cloudy,6.791334129508439,12.260893422222166,991.2699869934767,6.759259900045118
2018-06-06,39.27382157295444,27.37827279139545,0.0,16.938020741997217,Summer,Cloudy,21.805067305193887,12.94772510646633,1002.1356741424099,4.725444984169966
2018-06-07,30.55024804335897,25.04873888688041,0.0,20.70024378826829,Summer,Overcast,28.837534262047136,12.94772510646633,993.8430518356458,0.0
2018-06-08,37.675161631734994,30.642269705306312,0.0,11.60758017009664,Summer,Partly Cloudy,0.0,12.501196680099032,996.7659386530776,10.228951582098537
2018-06-09,37.98925899682535,24.849410072694592,0.0,14.038648464240715,Summer,Partly Cloudy,0.0,12.52744874349097,1002.8499084350453,7.356583599894751
2018-06-10,30.301067966665897,26.441583311663564,0.0,13.17172010494817,Summer,Partly Cloudy,0.0,12.54750774143392,999.8032835651403,8.89324210445736
2018-06-11,31.79643197728877,37.8105456147979,0.0,18.90388680331073,Summer,Cloudy,22.392608790321407,12.54750774143392,991.7307708362134,4.598475911645718
2018-06-12,41.83756857911008,29.968843978581145,0.0,11.303804321311356,Summer,Partly Cloudy,0.0,13.45753820375133,996.5541807512652,8.188522649445932
2018-06-13,38.80261677031319,34.908789483686604,0.0,16.47489319344519,Summer,Clear,0.0,12.281783593386573,1000.5524870797374,12.0
2018-06-14,34.25663858698087,27.2616459279727,0.0,19.688758619974017,Summer,Partly Cloudy,0.0,13.730924691867138,988.9060416469445,8.004564056695305
2018-06-15,35.34145088846769,39.7303049758596,0.0,19.086622290353308,Summer,Clear,0.0,14.06943112409209,1001.9777268233706,12.0
2018-06-16,31.526737089306057,23.05718278368664,0.0,13.68936592576762,Summer,Clear,0.0,14.719626441802427,1006.7503824450762,10.540121191519741
2018-06-17,32.79850536076959,25.70190337387694,0.0,12.600603929421322,Summer,Overcast,58.51088651724447,15.81002897869104,1000.001083660736,2.4689642831828973
2018-06-18,31.203506184924635,30.490227791405093,0.0,16.155952404844925,Summer,Overcast,47.51411610760541,16.6781533156478,993.8740841249912,0.20833747070556718
2018-06-19,31.680583532520785,27.95711198091483,0.0,24.54205649913053,Summer,Overcast,40.157162441442,18.563248253461175,992.5713295080797,1.0242935602516567
2018-06-20,42.2560810642392,25.1580565408988,0.0,12.563313810850987,Summer,Cloudy,20.604950527324853,20.568324542005108,1002.7953857908582,8.63524747692621
2018-06-21,43.94063983691379,31.1352578602786,0.0,18.574190342048496,Summer,Clear,0.0,23.675280071021497,998.1187677815761,10.883076128852295
2018-06-22,41.54239399787905,23.74087497115047,0.0,14.855188546063657,Summer,Partly Cloudy,0.0,26.281777827515032,995.124465187714,9.379391452702695
2018-06-23,37.614155680266826,24.848194648301604,0.0,11.722552371088051,Summer,Cloudy,28.83809945676658,26.648313393585493,998.3839738015886,4.934963003910673
2018-06-24,34.32945829860384,31.624764428452245,0.0,12.315440729113035,Summer,Partly Cloudy,0.6017699382884789,29.981646726918825,999.838061094127,8.839109184072306
2018-06-25,37.98884148827379,21.03647073644854,0.0,15.049064172908809,Summer,Clear,0.0,32.686505100591106,995.3015536121954,11.909333474260908
2018-06-26,30.950624557091515,39.7992046477989,0.0,14.835307674620845,Summer,Cloudy,27.30091386952227,36.019838433924434,1002.7497206324591,4.454259872091074
2018-06-27,33.81960982145646,33.63005444447859,0.0,21.403417898345296,Summer,Partly Cloudy,0.0,37.27341814091372,990.0859723167173,7.781871365885851
2018-06-28,37.073642828252375,28.23681828294537,0.0,15.23302399814493,Summer,Overcast,43.474232954416976,39.61580325683706,996.4746776787167,1.9236088895965633
2018-06-29,42.45929111681593,39.300538213330256,0.0,11.86445835228317,Summer,Cloudy,10.15519296674849,42.9491365901704,993.705926968169,5.0290827301203755
2018-06-30,44.07510685231557,23.6246613233132,0.0,10.997444010501663,Summer,Cloudy,19.505859531310165,44.207692187565776,996.0983590179724,5.444202590757352
2018-07-01,30.74473113179912,85.25486330274816,0.0,7.096585649394342,Monsoon,Clear,32.71207610665837,47.54102552089911,976.5023463927732,5.953314964040119
2018-07-02,26.636559428657044,64.92797393792979,0.0,17.21862080347073,Monsoon,Partly Cloudy,45.09502017741448,50.87435885423245,983.2940096048287,4.533575564297438
2018-07-03,28.588304841235026,86.31601622439325,0.0,10.886676611339531,Monsoon,Partly Cloudy,89.17679492551409,52.257329303657635,980.4202570641014,2.8709836628203984
2018-07-04,28.76944429424908,73.88039357008819,0.0,9.52066811246213,Monsoon,Partly Cloudy,73.57611625282584,53.24873471590087,982.8184140873074,5.04408109068183
